,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
738,CHEMBL521766,active,O=C(/C=C/c1ccncc1)NCCCCCC(=O)NO,277.3239999999999,1.2767999999999997,3.0,4.0,6.995678626217358
739,CHEMBL451583,active,O=C(/C=C/c1ccccn1)NCCCCCC(=O)NO,277.3239999999999,1.2767999999999997,3.0,4.0,7.337242168318426
740,CHEMBL490260,active,O=C(/C=C/c1cccnc1)NCCCCCC(=O)NO,277.3239999999999,1.2767999999999997,3.0,4.0,6.85078088734462
741,CHEMBL490261,active,O=C(/C=C/c1ccc2ccccc2c1)NCCCCCC(=O)NO,326.396,3.035,3.0,3.0,8.154901959985743
742,CHEMBL484073,active,O=C(/C=C/c1ccc2cccnc2c1)NCCCCCC(=O)NO,327.384,2.4299999999999997,3.0,4.0,8.045757490560675
743,CHEMBL483260,active,O=C(/C=C/c1cccc2cccnc12)NCCCCCC(=O)NO,327.384,2.4299999999999997,3.0,4.0,7.6020599913279625
744,CHEMBL501518,active,O=C(/C=C/c1ccc2ncccc2c1)NCCCCCC(=O)NO,327.38400000000007,2.4299999999999997,3.0,4.0,7.443697499232712
745,CHEMBL485513,active,O=C(C=C(c1ccccc1)c1ccccc1)NCCCCCC(=O)NO,352.43400000000014,3.3003,3.0,3.0,6.696803942579511
746,CHEMBL519210,active,O=C(C=C1c2ccccc2CCc2ccccc21)NCCCCCC(=O)NO,378.4720000000002,3.398900000000001,3.0,3.0,6.471083299722345
747,CHEMBL485514,active,O=C(C=C1c2ccccc2-c2ccccc21)NCCCCCC(=O)NO,350.4180000000001,3.2807000000000004,3.0,3.0,8.301029995663981
748,CHEMBL484487,active,O=C(CCCCCNC(=O)CC/C=C/c1ccccc1)NO,304.39,2.662,3.0,3.0,6.204119982655925
749,CHEMBL504898,active,O=C(CCCCCNC(=O)CC#Cc1ccccc1)NO,288.347,1.6101999999999996,3.0,3.0,7.2076083105017466
750,CHEMBL484489,active,O=C(/C=C/c1ccc(Cl)cc1F)NCCCCCC(=O)NO,328.771,2.6742999999999997,3.0,3.0,8.096910013008056
751,CHEMBL461763,active,O=C(/C=C/c1ccc(/C=C/C(=O)c2ccc3ccccc3c2)o1)NO,333.343,3.847500000000002,2.0,4.0,6.200659450546418
752,CHEMBL181459,active,O=C(CCCCCCC(=O)Nc1ccccc1C(=O)NO)Nc1ccccc1,383.4480000000001,3.7234000000000016,4.0,4.0,7.376750709602099
754,CHEMBL443241,active,COCCSC(=S)SCC(=O)c1ccc(OC)cc1,316.46900000000005,3.2756000000000016,0.0,6.0,6.533132379645891
755,CHEMBL493872,active,COc1ccc(C(=O)CSC(=S)SCCNC(C)=O)cc1,343.49500000000006,2.7653000000000008,1.0,6.0,6.330683119433888
756,CHEMBL493871,active,COc1ccc(C(=O)CSC(=S)SCCOc2ccccc2)cc1,378.5400000000001,4.708200000000004,0.0,6.0,6.892790030352131
757,CHEMBL471044,active,CCNC(=O)SCC(=O)c1ccc(OC)cc1,253.323,2.3406000000000002,1.0,4.0,6.939302159646388
759,CHEMBL487615,active,CCNC(=S)SCC(=O)c1ccc(OC)cc1,269.39099999999996,2.5055000000000005,1.0,4.0,6.709965388637482
760,CHEMBL493249,active,CCOC(=S)SCC(=O)c1ccc(OC)cc1,270.375,2.932500000000001,0.0,5.0,6.090979145788844
761,CHEMBL445518,active,CCCC(=S)SCC(=O)c1ccc(OC)cc1,268.40299999999996,3.7386000000000026,0.0,4.0,6.910094888560602
762,CHEMBL481878,active,CCSC(=S)SCC(=O)c1ccc(-c2ccc(N)cn2)s1,354.547,4.346200000000002,1.0,7.0,7.080921907623926
763,CHEMBL481703,active,CCSC(=S)SCC(=O)c1ccc(-c2ccc(CNc3cnc4ccccc4c3)cn2)s1,495.72000000000014,6.924300000000006,1.0,8.0,8.096910013008056
764,CHEMBL479602,active,CCSC(=S)SCC(=O)c1ccc(CC(=O)NCCOc2ccccc2)s1,439.6490000000001,4.439700000000004,1.0,7.0,7.7447274948966935
765,CHEMBL479601,active,CCSC(=S)SCC(=O)c1ccc(CC(=O)Nc2ccc(OC)cc2)s1,425.62200000000007,4.8918000000000035,1.0,7.0,8.0
766,CHEMBL516915,active,CCSC(=S)SCC(=O)c1ccc(CC(=O)NCc2ccc(OC)cc2)s1,439.6490000000001,4.569500000000004,1.0,7.0,7.585026652029182
767,CHEMBL479971,active,CCSC(=S)SCC(=O)c1ccc(CC(=O)NCc2ccccc2)s1,409.62300000000005,4.560900000000004,1.0,6.0,7.42021640338319
768,CHEMBL479970,active,CCSC(=S)SCC(=O)c1ccc(C(=O)Nc2ccccc2)s1,381.569,4.954300000000003,1.0,6.0,7.200659450546418
769,CHEMBL479786,active,CCSC(=S)SCC(=O)c1ccc(C(=O)NCc2cc(C)cc(C)c2)s1,423.65000000000015,5.248840000000004,1.0,6.0,7.823908740944319
770,CHEMBL510856,active,CCCSC(=S)SCC(=O)c1ccc(C(=O)N[C@H](C)c2ccccc2)s1,423.65000000000003,5.5831000000000035,1.0,6.0,7.356547323513812
771,CHEMBL517997,active,CCSC(=S)SCC(=O)c1ccc(C(=O)N[C@@H](C)c2ccccc2)s1,409.62300000000005,5.193000000000003,1.0,6.0,7.309803919971486
772,CHEMBL482137,active,CCSC(=S)SCC(=O)c1ccc(C(=O)NCc2ccccc2)s1,395.59600000000006,4.632000000000003,1.0,6.0,7.721246399047171
773,CHEMBL482136,active,CCSC(=S)SCC(=O)c1cccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)c1,455.6040000000002,4.170000000000003,1.0,8.0,7.853871964321762
774,CHEMBL481319,active,CCSC(=S)SCC(=O)c1cccc(S(=O)(=O)Nc2cccc(C(N)=O)c2)c1,454.6200000000002,3.5402000000000005,2.0,7.0,7.013228265733755
775,CHEMBL481311,active,CCSC(=S)SCC(=O)c1cccc(S(=O)(=O)N(C)c2ccc(OC)cc2)c1,455.6480000000002,4.474200000000004,0.0,7.0,6.958607314841775
776,CHEMBL481148,active,CCSC(=S)SCC(=O)c1cccc(S(=O)(=O)Nc2ccc(OC)cc2)c1,441.62100000000015,4.449900000000003,1.0,7.0,7.823908740944319
777,CHEMBL518961,active,CCSC(=S)SCC(=O)c1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1,441.62100000000015,4.449900000000003,1.0,7.0,7.795880017344075
778,CHEMBL481955,active,CCSC(=S)SCC(=O)c1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1,446.0400000000001,5.094700000000003,1.0,6.0,7.318758762624412
779,CHEMBL450723,active,CCSC(=S)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,446.0400000000001,5.094700000000003,1.0,6.0,7.6020599913279625
780,CHEMBL517384,active,CCSC(=S)SCC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,446.0400000000001,5.094700000000004,1.0,6.0,8.096910013008056
781,CHEMBL480005,active,CCSC(=S)SCC(=O)c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,409.985,5.546200000000003,1.0,5.0,7.102372908709558
782,CHEMBL481131,active,CCSC(=S)SCC(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,390.55500000000006,5.284500000000003,2.0,5.0,7.3979400086720375
783,CHEMBL480973,active,CCSC(=S)SCC(=O)c1ccc(C(=O)NCCOc2ccccc2)cc1,419.59300000000013,4.449300000000004,1.0,6.0,7.494850021680094
784,CHEMBL482272,active,CCSC(=S)SCC(=O)c1cccc(C(=O)NCCOc2ccccc2)c1,419.59300000000013,4.449300000000003,1.0,6.0,7.568636235841013
785,CHEMBL482271,active,CCSC(=S)SCC(=O)c1ccc(CNC(=O)c2ccccc2)cc1,389.56700000000006,4.570500000000004,1.0,5.0,7.337242168318426
786,CHEMBL482270,active,CCSC(=S)SCC(=O)c1ccc(C(=O)NCc2ccccc2)cc1,389.56700000000006,4.570500000000004,1.0,5.0,7.045757490560675
787,CHEMBL451289,active,CCSC(=S)SCC(=O)c1cccc(C(=O)NCc2ccccc2)c1,389.56700000000006,4.570500000000003,1.0,5.0,7.309803919971486
788,CHEMBL482096,active,CCSC(=S)SCC(=O)c1cccc(NC(=O)c2cnc3ccccc3c2)c1,426.58800000000014,5.441000000000004,1.0,6.0,7.443697499232712
789,CHEMBL482095,active,CCSC(=S)SCC(=O)c1ccc(NC(=O)c2cccnc2)cc1,376.5280000000001,4.2878000000000025,1.0,6.0,6.7594507517174005
790,CHEMBL519134,active,CCSC(=S)SCC(=O)c1cccc(NC(=O)c2cccnc2)c1,376.5280000000001,4.287800000000003,1.0,6.0,6.735182176990463
791,CHEMBL482094,active,CCSC(=S)SCC(=O)c1ccc(Nc2ncnc3ccccc23)cc1,399.5660000000001,5.327300000000004,1.0,7.0,6.421360790031928
792,CHEMBL520781,active,CCSC(=S)SCC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,411.5950000000001,4.441300000000003,1.0,6.0,7.376750709602099
793,CHEMBL482281,active,CCSC(=S)SCC(=O)c1cccc(NS(=O)(=O)c2ccccc2)c1,411.5950000000001,4.441300000000003,1.0,6.0,6.896196279044043
794,CHEMBL482280,active,CCSC(=S)SCC(=O)c1ccc(NC(=O)c2ccccc2)cc1,375.5400000000001,4.892800000000004,1.0,5.0,7.130768280269024
795,CHEMBL479611,active,CCSC(=S)SCC(=O)c1cccc(NC(=O)c2ccccc2)c1,375.5400000000001,4.892800000000004,1.0,5.0,6.920818753952375
796,CHEMBL517076,active,CCSC(=S)SCC(=O)c1ccc(C(=O)Nc2ccccc2)cc1,375.54,4.892800000000004,1.0,5.0,7.130768280269024
797,CHEMBL481922,active,CCSC(=S)SCC(=O)c1cccc(C(=O)Nc2ccccc2)c1,375.54,4.892800000000003,1.0,5.0,6.906578314837765
798,CHEMBL490067,active,CCSC(=S)SCC(=O)c1ccc(CCNC(C)=O)cc1,341.523,3.3191000000000015,1.0,5.0,6.231361898752385
799,CHEMBL482287,active,CCSC(=S)SCC(=O)c1ccc(CN(C)C(C)=O)cc1,341.5230000000001,3.618800000000002,0.0,5.0,6.4156687756324695
800,CHEMBL480884,active,CCSC(=S)SCC(=O)c1ccc(CNC(C)=O)cc1,327.49600000000004,3.276600000000002,1.0,5.0,6.1432711096171175
802,CHEMBL481297,active,CCNC(=S)SCC(=O)c1ccc(NC(C)=O)cc1,296.41700000000003,2.4553000000000003,2.0,4.0,7.026872146400302
803,CHEMBL481136,active,CCOC(=S)SCC(=O)c1ccc(NC(C)=O)cc1,297.401,2.8823000000000008,1.0,5.0,6.413412695328245
804,CHEMBL482765,active,CCCC(=S)SCC(=O)c1ccc(NC(C)=O)cc1,295.42900000000003,3.6884000000000023,1.0,4.0,7.060480747381382
805,CHEMBL482075,active,CCSC(=S)SCC(=O)c1ccc(NC(=O)c2cnc3ccccc3c2)cc1,426.58800000000014,5.441000000000003,1.0,6.0,7.180456064458132
806,CHEMBL450480,inactive,CC(C)(C)OC(=O)NC(CCCCCB(O)O)C(=O)Nc1ccccc1,364.25100000000003,2.5516000000000014,4.0,5.0,4.0
807,CHEMBL522592,inactive,CC(C)(C)OC(=O)NC(CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1,440.3490000000001,4.218600000000004,4.0,5.0,4.920818753952375
808,CHEMBL489528,inactive,CC(C)(C)OC(=O)NC(CCCCCB(O)O)C(=O)Nc1cnc2ccccc2c1,415.2990000000001,3.099800000000002,4.0,6.0,4.795880017344075
809,CHEMBL490546,inactive,CC(C)(C)OC(=O)NC(CCCCCB(O)O)C(=O)Nc1nc2ccccc2s1,421.3280000000001,3.1613000000000024,4.0,7.0,4.638272163982407
810,CHEMBL491724,inactive,CC(C)(C)OC(=O)NC(CCCCCB(O)O)C(=O)Nc1cccc(Oc2ccccc2)c1,456.3480000000001,4.343900000000004,4.0,6.0,4.0
811,CHEMBL491569,inactive,CC(C)(C)OC(=O)NC(CCCCCB(O)O)C(=O)Nc1ccc(Oc2ccccc2)cc1,456.3480000000001,4.343900000000004,4.0,6.0,4.0
812,CHEMBL474073,inactive,O=C(CCCCCCB(O)O)Nc1ccccc1,249.11900000000006,2.0484,3.0,3.0,4.0
813,CHEMBL491732,inactive,O=C(CCCCCCB(O)O)Nc1cccc(-c2ccccc2)c1,325.21700000000004,3.7154000000000034,3.0,3.0,4.0
814,CHEMBL491733,inactive,O=C(CCCCCCB(O)O)Nc1cnc2ccccc2c1,300.1670000000001,2.5966000000000005,3.0,4.0,4.0
815,CHEMBL490732,inactive,O=C(CCCCCCB(O)O)Nc1nc2ccccc2s1,306.1960000000001,2.658100000000001,3.0,5.0,4.0
816,CHEMBL523798,inactive,O=C(CCCCCCB(O)O)Nc1cccc(Oc2ccccc2)c1,341.21600000000007,3.8407000000000027,3.0,4.0,4.0
817,CHEMBL490737,inactive,O=C(CCCCCCB(O)O)Nc1ccc(Oc2ccccc2)cc1,341.21600000000007,3.8407000000000027,3.0,4.0,4.0
820,CHEMBL489731,inactive,CN(C)c1ccc(C(=O)NC(CCCCCB(O)O)C(=O)Nc2cccc(-c3ccccc3)c2)cc1,487.4090000000001,4.189900000000003,4.0,5.0,4.886056647693163
824,CHEMBL492120,inactive,O=C(NC(CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1)c1cc2ccccc2[nH]1,483.3770000000002,4.605200000000004,5.0,4.0,4.958607314841775
825,CHEMBL523472,inactive,O=C(NC(CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1)c1ccc2ccccc2n1,495.3880000000002,4.672100000000004,4.0,5.0,4.0
826,CHEMBL491122,inactive,O=C(Nc1ccccc1)C(CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1,444.3400000000001,4.580200000000004,4.0,4.0,4.522878745280337
827,CHEMBL491123,inactive,O=C(Nc1cccnc1)C(CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1,445.3280000000001,3.9752000000000036,4.0,5.0,4.292429823902063
828,CHEMBL492140,inactive,O=C(N[C@H](CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1)c1ccccc1,444.34000000000015,4.1239000000000035,4.0,4.0,4.769551078621726
829,CHEMBL491926,inactive,O=C(N[C@H](CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1)c1cccnc1,445.32800000000015,3.518900000000003,4.0,5.0,4.823908740944319
830,CHEMBL492174,inactive,O=C(N[C@H](CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1)c1cncs1,451.35700000000014,3.5804000000000027,4.0,6.0,4.619788758288394
833,CHEMBL492097,active,O=C(N[C@@H](CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1)c1cncs1,451.35700000000014,3.5804000000000027,4.0,6.0,6.036212172654444
836,CHEMBL396097,inactive,O=C(NO)C(c1ccccc1)c1ccccc1,227.263,2.3239,2.0,2.0,4.301029995663981
837,CHEMBL585365,inactive,CC(C(=O)NO)(c1ccccc1)c1ccccc1,241.29000000000002,2.498000000000001,2.0,2.0,4.301029995663981
838,CHEMBL583490,inactive,O=C(NO)C1c2ccccc2Oc2ccccc21,241.24599999999998,2.4296000000000006,2.0,3.0,4.301029995663981
839,CHEMBL573190,inactive,O=C(NO)C(c1ccc(F)cc1)c1ccc(F)cc1,263.243,2.6021,2.0,2.0,4.301029995663981
840,CHEMBL574378,inactive,CS(=O)(=O)Nc1ccc(C(C(=O)NO)c2ccc(NS(C)(=O)=O)cc2)cc1,413.47700000000015,1.0668999999999997,4.0,6.0,4.301029995663981
841,CHEMBL583967,inactive,O=C(NO)C(c1ccc2c(c1)CCO2)c1ccc2c(c1)CCO2,311.33700000000005,2.1936999999999998,2.0,4.0,4.301029995663981
844,CHEMBL583028,active,CN1CCN(Cc2ccccc2C(=O)/C=C/c2ccc(/C=C/C(=O)NO)cc2)CC1,405.49800000000016,2.848700000000001,2.0,5.0,6.455931955649724
845,CHEMBL571547,active,O=C(/C=C/c1cc(/C=C/C(=O)c2ccccc2)ccn1)NO,294.31,2.4962999999999993,2.0,4.0,6.490797477668897
846,CHEMBL569984,active,CN1CCN(c2cccc(C(=O)/C=C/c3ccc(/C=C/C(=O)NO)cc3)c2)CC1,391.4710000000001,2.8531000000000013,2.0,5.0,6.552841968657781
847,CHEMBL570213,active,CN1CCN(Cc2cccc(C(=O)/C=C/c3ccc(/C=C/C(=O)NO)cc3)c2)CC1,405.4980000000001,2.848700000000001,2.0,5.0,6.645891560852599
848,CHEMBL569716,active,CN1CCN(c2ccccc2C(=O)/C=C/c2ccc(/C=C/C(=O)NO)cc2)CC1,391.4710000000001,2.8531000000000013,2.0,5.0,6.730487055782084
849,CHEMBL569753,active,CN1CCN(Cc2ccc(C(=O)/C=C/c3ccc(/C=C/C(=O)NO)cc3)cc2)CC1,405.4980000000001,2.848700000000001,2.0,5.0,6.73754891026957
850,CHEMBL569749,active,CN1CCN(c2ccc(C(=O)/C=C/c3ccc(/C=C/C(=O)NO)nc3)cc2)CC1,392.4590000000001,2.2481,2.0,6.0,6.756961951313706
851,CHEMBL578606,active,CN1CCN(c2ccccc2C(=O)/C=C/c2ccc(/C=C/C(=O)NO)nc2)CC1,392.4590000000001,2.2481,2.0,6.0,6.85078088734462
852,CHEMBL570215,active,CN1CCN(c2ccccc2C(=O)/C=C/c2cccc(/C=C/C(=O)NO)c2)CC1,391.4710000000001,2.8531000000000004,2.0,5.0,7.060480747381382
853,CHEMBL569326,active,O=C(/C=C/c1cccc(/C=C/C(=O)c2ccccc2)c1)NO,293.322,3.1013,2.0,3.0,7.070581074285707
854,CHEMBL577946,active,CN1CCN(Cc2ccccc2C(=O)/C=C/c2cccc(/C=C/C(=O)NO)c2)CC1,405.49800000000016,2.848700000000001,2.0,5.0,7.130768280269024
855,CHEMBL569730,active,CN1CCN(Cc2cccc(C(=O)/C=C/c3cccc(/C=C/C(=O)NO)n3)c2)CC1,406.48600000000016,2.2436999999999996,2.0,6.0,7.251811972993799
856,CHEMBL584733,active,CN1CCN(Cc2ccccc2C(=O)/C=C/c2cccc(/C=C/C(=O)NO)n2)CC1,406.48600000000016,2.2436999999999996,2.0,6.0,7.275724130399211
857,CHEMBL569748,active,CN1CCN(Cc2cccc(C(=O)/C=C/c3ccc(/C=C/C(=O)NO)nc3)c2)CC1,406.4860000000001,2.2436999999999996,2.0,6.0,7.275724130399211
858,CHEMBL568872,active,CN1CCN(Cc2ccc(C(=O)/C=C/c3cccc(/C=C/C(=O)NO)n3)cc2)CC1,406.4860000000001,2.2436999999999996,2.0,6.0,7.3872161432802645
859,CHEMBL577513,active,CN1CCN(c2ccccc2C(=O)/C=C/c2cccc(/C=C/C(=O)NO)n2)CC1,392.4590000000001,2.2481,2.0,6.0,7.481486060122112
860,CHEMBL571104,active,CN1CCN(c2cccc(C(=O)/C=C/c3cccc(/C=C/C(=O)NO)n3)c2)CC1,392.4590000000001,2.2481,2.0,6.0,7.494850021680094
861,CHEMBL571103,active,CN1CCN(c2cccc(C(=O)/C=C/c3ccc(/C=C/C(=O)NO)nc3)c2)CC1,392.4590000000001,2.2481,2.0,6.0,7.522878745280337
862,CHEMBL583545,active,CN1CCN(c2ccc(C(=O)/C=C/c3cccc(/C=C/C(=O)NO)c3)cc2)CC1,391.4710000000001,2.8531000000000013,2.0,5.0,7.568636235841013
863,CHEMBL570214,active,CN1CCN(Cc2ccc(C(=O)/C=C/c3ccc(/C=C/C(=O)NO)nc3)cc2)CC1,406.4860000000001,2.2436999999999996,2.0,6.0,7.568636235841013
864,CHEMBL569959,active,CN1CCN(Cc2cccc(C(=O)/C=C/c3cccc(/C=C/C(=O)NO)c3)c2)CC1,405.49800000000016,2.848700000000001,2.0,5.0,7.619788758288394
865,CHEMBL578393,active,O=C(/C=C/c1ccc(/C=C/C(=O)c2ccccc2)cn1)NO,294.31,2.4962999999999993,2.0,4.0,7.657577319177793
866,CHEMBL571993,active,CN1CCN(c2cccc(C(=O)/C=C/c3cccc(/C=C/C(=O)NO)c3)c2)CC1,391.4710000000001,2.8531000000000013,2.0,5.0,7.698970004336019
867,CHEMBL569715,active,O=C(/C=C/c1cccc(/C=C/C(=O)c2ccccc2)n1)NO,294.31,2.4962999999999993,2.0,4.0,7.698970004336019
868,CHEMBL569546,active,CN1CCN(Cc2ccc(C(=O)/C=C/c3cccc(/C=C/C(=O)NO)c3)cc2)CC1,405.4980000000001,2.848700000000001,2.0,5.0,7.769551078621726
869,CHEMBL569731,active,CN1CCN(c2ccc(C(=O)/C=C/c3cccc(/C=C/C(=O)NO)n3)cc2)CC1,392.4590000000001,2.2481,2.0,6.0,7.823908740944319
870,CHEMBL569327,active,CN1CCN(Cc2ccccc2C(=O)/C=C/c2ccc(/C=C/C(=O)NO)nc2)CC1,406.48600000000016,2.2437000000000005,2.0,6.0,7.920818753952375
871,CHEMBL116438,inactive,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,368.3850000000001,3.852600000000003,3.0,6.0,3.939302159646388
872,CHEMBL284616,inactive,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,354.31100000000004,-0.6459000000000001,6.0,8.0,3.425968732272281
873,CHEMBL145,inactive,O=C(O)/C=C/c1ccc(O)c(O)c1,180.159,1.1956,3.0,3.0,2.595166283380062
874,CHEMBL570490,active,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1,555.6760000000002,2.154400000000003,6.0,5.0,6.489454989793388
875,CHEMBL583130,active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,567.7310000000003,3.0489000000000024,5.0,5.0,7.721246399047171
876,CHEMBL585939,active,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1,570.6910000000001,1.5752000000000028,7.0,6.0,9.0
877,CHEMBL569812,active,CCC(=O)CCCSC[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,585.7710000000003,2.6118000000000015,5.0,6.0,7.267606240177032
878,CHEMBL570041,active,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,566.6990000000002,2.8263000000000025,5.0,5.0,6.688246138944246
879,CHEMBL569174,active,CC(=O)NCCCCC[C@@H]1NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](CCCCCC(=O)O)NC1=O,679.8589999999999,3.502900000000003,6.0,6.0,7.769551078621726
881,CHEMBL569211,active,CC(C)C[C@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,642.7970000000004,4.049100000000002,5.0,5.0,6.5968794788241825
883,CHEMBL569446,active,CC(C)C[C@H]1CC(=O)NC(C)(C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,580.7260000000002,3.216400000000003,5.0,5.0,6.301029995663981
884,CHEMBL565304,active,O=C(O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,629.7580000000003,3.2274000000000003,5.0,5.0,6.101823516502323
885,CHEMBL570419,active,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1,516.6390000000002,1.6731000000000027,5.0,5.0,6.266802734893431
886,CHEMBL609583,active,O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1,413.4590000000002,1.2596999999999998,2.0,7.0,8.221848749616356
887,CHEMBL594743,active,O=C(NO)c1cnc(N2CCN(Cc3ccc4ccccc4c3)CC2)nc1,363.4210000000001,2.071,2.0,6.0,8.823908740944319
888,CHEMBL595910,active,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccccc3)CO)CC2)nc1,369.4250000000002,0.7918999999999998,3.0,7.0,8.698970004336019
889,CHEMBL605110,active,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(-c4ccccc4)cc3)CO)CC2)nc1,445.52300000000025,2.4589000000000008,3.0,7.0,9.045757490560675
890,CHEMBL595479,active,COc1ccc(/C=C/C(CO)N2CCN(c3ncc(C(=O)NO)cn3)CC2)cc1,399.45100000000014,0.8005000000000001,3.0,8.0,9.022276394711152
891,CHEMBL604796,active,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(Cl)cc3)CO)CC2)nc1,403.87000000000023,1.4452999999999998,3.0,7.0,8.920818753952375
892,CHEMBL608416,active,O=C(NO)c1cnc(N2CCN(C(/C=C/c3cccc(F)c3)CO)CC2)nc1,387.4150000000002,0.9309999999999998,3.0,7.0,8.920818753952375
893,CHEMBL594543,active,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccccc3F)CO)CC2)nc1,387.4150000000002,0.9309999999999998,3.0,7.0,8.698970004336019
894,CHEMBL595711,active,Cc1ccc(/C=C/C(CO)N2CCN(c3ncc(C(=O)NO)cn3)CC2)cc1,383.4520000000001,1.1003199999999995,3.0,7.0,9.0
895,CHEMBL594317,active,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(C(F)(F)F)cc3)CO)CC2)nc1,437.4220000000002,1.8107000000000002,3.0,7.0,8.67778070526608
896,CHEMBL594544,active,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(F)cc3)CO)CC2)nc1,387.4150000000002,0.9309999999999998,3.0,7.0,8.920818753952375
897,CHEMBL595908,active,CC(/C=C/c1ccccc1)N1CCN(c2ncc(C(=O)NO)cn2)CC1,353.42600000000004,1.8194999999999997,2.0,6.0,8.769551078621726
898,CHEMBL593846,active,COCC(/C=C/c1ccccc1)N1CCN(c2ncc(C(=O)NO)cn2)CC1,383.4520000000001,1.4459999999999997,2.0,7.0,8.823908740944319
899,CHEMBL595480,active,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccccc3)CN3CCOCC3)CC2)nc1,438.5320000000004,1.1318000000000006,2.0,8.0,7.958607314841775
900,CHEMBL593858,active,CN1CCN(CC(/C=C/c2ccccc2)N2CCN(c3ncc(C(=O)NO)cn3)CC2)CC1,451.5750000000003,1.047000000000002,2.0,8.0,8.161150909262744
901,CHEMBL593859,active,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccccc3)C(=O)N3CCOCC3)CC2)nc1,452.5150000000004,0.6584000000000008,2.0,8.0,8.154901959985743
902,CHEMBL595909,active,CNC(=O)C(/C=C/c1ccccc1)N1CCN(c2ncc(C(=O)NO)cn2)CC1,396.45100000000014,0.5456,3.0,7.0,8.481486060122112
903,CHEMBL596216,active,NC(/C=C/c1ccccc1)CN1CCN(c2ncc(C(=O)NO)cn2)CC1,368.4410000000001,0.7582999999999996,3.0,7.0,8.42021640338319
904,CHEMBL592902,active,O=C(NO)c1cnc(N2CCC(NC(/C=C/c3ccccc3)CO)CC2)nc1,383.45200000000017,1.228299999999999,4.0,7.0,8.154901959985743
905,CHEMBL594542,active,O=C(NO)c1cnc(N2CCC(CNC(/C=C/c3ccccc3)CO)CC2)nc1,397.47900000000016,1.4758999999999993,4.0,7.0,8.823908740944319
